Nb de frequency :    30
 0.0100
  0.311885E+05 -0.156919E+01 -0.255856E+01  0.578876E+01  0.157296E+06  0.524042E+00
 -0.126964E+01  0.316796E+05 -0.266568E+02 -0.159318E+06 -0.502063E+01 -0.935974E-01
 -0.225758E+01 -0.307093E+01  0.358272E+06  0.116412E+02 -0.412959E+02 -0.366287E-01
  0.248067E+01 -0.156702E+06  0.735673E+02  0.843210E+06  0.962329E+01 -0.443663E+01
  0.154761E+06 -0.299753E+01 -0.509564E+02  0.101507E+02  0.836391E+06  0.478582E+01
  0.253582E+00 -0.392268E+00 -0.252582E+01 -0.249843E+01  0.375532E+01  0.355943E+02
 0.6993
  0.467962E+05 -0.247279E+01 -0.173427E+01  0.989069E+01  0.223618E+06 -0.503204E-01
 -0.197812E+01  0.473807E+05 -0.182407E+02 -0.226294E+06 -0.813109E+01 -0.257451E+01
 -0.257735E+01  0.106319E+01  0.257027E+06 -0.816826E+01 -0.349563E+02 -0.593963E-01
  0.302258E+01 -0.225490E+06  0.394333E+02  0.113656E+07  0.123827E+02  0.656562E+01
  0.223112E+06 -0.408345E+01 -0.366422E+02  0.156927E+02  0.112675E+07  0.221895E+01
 -0.207909E+00 -0.256127E+01 -0.216349E+01  0.676149E+01  0.181210E+01  0.362248E+02
 1.3886
  0.531455E+05 -0.276364E+01 -0.227539E+01  0.110022E+02  0.248502E+06 -0.412036E+00
 -0.214034E+01  0.537014E+05 -0.714877E+01 -0.251205E+06 -0.869638E+01 -0.397691E+01
 -0.309885E+01  0.544068E+01  0.157349E+06 -0.281731E+02 -0.298276E+02 -0.855832E-01
  0.216725E+01 -0.250189E+06  0.923821E+01  0.123231E+07  0.851572E+01  0.123237E+02
  0.247865E+06 -0.351324E+01 -0.283582E+02  0.130812E+02  0.122214E+07  0.681777E+00
 -0.598738E+00 -0.407256E+01 -0.104456E+01  0.130545E+02  0.172038E+00  0.366948E+02
 2.0779
  0.282512E+05 -0.120154E+01 -0.260498E+01  0.382906E+01  0.134726E+06 -0.159008E+00
 -0.787330E+00  0.286373E+05 -0.108464E+01 -0.136529E+06 -0.269424E+01 -0.197114E+01
  0.204551E+00  0.122576E+02  0.120241E+06 -0.462254E+02 -0.145479E+02 -0.261290E+00
