Nb de frequency :    30
 0.0100
  0.325917E-04 -0.196532E-08 -0.934418E-04  0.441973E-07  0.152244E-03  0.612067E-08
 -0.351410E-06  0.333543E-04 -0.173655E-01 -0.156709E-03  0.243247E-06  0.811295E-08
  0.882149E-05 -0.131714E-04  0.218250E+03  0.639081E-05 -0.171010E-01  0.467032E-05
  0.104843E-05 -0.151143E-03  0.438145E-01  0.704029E-03  0.354549E-05 -0.286027E-07
  0.150407E-03 -0.253478E-06 -0.240824E-01  0.923927E-06  0.698544E-03  0.895772E-08
  0.110104E-07  0.771259E-07 -0.199181E-02 -0.239900E-06  0.665495E-07 -0.157339E-08
 0.6993
  0.567357E+03 -0.406976E-01  0.215575E+00  0.186527E+00  0.268935E+04 -0.189205E-02
 -0.332082E-01  0.574050E+03 -0.564142E+01 -0.272236E+04 -0.151339E+00 -0.357486E-01
  0.913179E-01  0.491099E-01  0.640281E+05 -0.181105E+00 -0.458885E+01  0.336375E-02
  0.795868E-01 -0.270938E+04  0.111843E+02  0.128489E+05  0.358370E+00  0.168144E+00
  0.268070E+04 -0.992267E-01 -0.599554E+01  0.440006E+00  0.127069E+05 -0.895981E-02
 -0.302250E-02 -0.383087E-01 -0.777268E+00  0.181634E+00 -0.143531E-01  0.191340E-03
 1.3886
  0.297956E+05 -0.248404E+01  0.387032E+00  0.109936E+02  0.135456E+06 -0.421898E+00
 -0.197975E+01  0.300559E+05 -0.158210E+02 -0.136869E+06 -0.876634E+01 -0.283986E+01
 -0.159143E+00  0.495970E+01  0.139488E+06 -0.235956E+02 -0.122726E+02  0.808050E-02
  0.443050E+01 -0.136149E+06  0.280176E+02  0.619998E+06  0.190943E+02  0.128611E+02
  0.134981E+06 -0.590214E+01 -0.161337E+02  0.254461E+02  0.613645E+06 -0.191995E+01
 -0.498133E+00 -0.303810E+01 -0.235221E+01  0.138432E+02 -0.226444E+01  0.219844E+00
 2.0779
  0.648746E+05 -0.550405E+01 -0.753821E+00  0.233375E+02  0.277969E+06 -0.204191E+01
 -0.353937E+01  0.649950E+05 -0.136289E+02 -0.279570E+06 -0.150120E+02 -0.943403E+01
  0.488735E+00  0.604076E+02  0.113204E+06 -0.262928E+03 -0.107296E+02 -0.237714E+00
 -0.786131E+01 -0.277725E+06 -0.445138E+02  0.119462E+07 -0.345430E+02  0.406378E+02
  0.276780E+06  0.304642E+01 -0.278683E+02 -0.145014E+02  0.118593E+07 -0.903255E+01
 -0.287237E+01 -0.987254E+01 -0.558765E+01  0.426528E+02 -0.123522E+02  0.338403E+01
 2.7672
  0.572373E+05  0.112543E+02  0.811558E+01 -0.380772E+02  0.227576E+06 -0.368033E+01
  0.129024E+02  0.563376E+05  0.429156E+02 -0.225586E+06  0.464303E+02 -0.117734E+02
 -0.184264E+02 -0.244633E+01  0.805585E+05 -0.166262E+02 -0.930447E+02  0.512859E-01
 -0.932105E+02 -0.221371E+06 -0.338554E+03  0.886425E+06 -0.352952E+03  0.469973E+02
  0.225180E+06  0.912876E+02  0.278888E+01 -0.337536E+03  0.895320E+06 -0.151946E+02
 -0.436570E+01 -0.133786E+02 -0.576533E+01  0.542224E+02 -0.175523E+02  0.338690E+01
 3.4566
  0.476087E+05  0.719535E+00 -0.175035E+02  0.102997E+01  0.178872E+06 -0.416081E+01
  0.254579E+01  0.480893E+05  0.275616E+02 -0.182763E+06  0.642797E+01 -0.142705E+02
 -0.435286E+02 -0.138941E+03  0.543305E+05  0.467312E+03 -0.128760E+03  0.115637E+01
 -0.249285E+02 -0.182446E+06 -0.184346E+03  0.693426E+06 -0.825645E+02  0.549338E+02
  0.178572E+06  0.217924E+02 -0.850127E+02 -0.680668E+02  0.670953E+06 -0.160386E+02
 -0.467922E+01 -0.148296E+02 -0.539840E+01  0.570596E+02 -0.178951E+02  0.275254E+01
 4.1459
  0.363444E+05 -0.407875E+01 -0.448444E+01  0.165981E+02  0.128560E+06 -0.405189E+01
 -0.232125E+01  0.373718E+05  0.186529E+02 -0.134653E+06 -0.102326E+02 -0.151915E+02
  0.635474E+02  0.413044E+03  0.114629E+05 -0.142872E+04  0.154281E+03 -0.254329E+01
  0.344285E+01 -0.134526E+06 -0.101944E+03  0.484761E+06  0.194082E+02  0.555973E+02
  0.128361E+06 -0.677024E+01 -0.228370E+02  0.314050E+02  0.454096E+06 -0.146640E+02
 -0.375218E+01 -0.151056E+02 -0.276336E+01  0.554940E+02 -0.136942E+02  0.239686E+01
 4.8352
  0.270082E+05 -0.484053E+01  0.342058E+01  0.183422E+02  0.902100E+05 -0.361891E+01
 -0.315617E+01  0.281564E+05  0.706439E+01 -0.965515E+05 -0.130117E+02 -0.149534E+02
  0.254924E+03  0.119331E+04 -0.590499E+04 -0.382322E+04  0.706664E+03 -0.705043E+01
  0.829369E+01 -0.962578E+05  0.959799E+01  0.330173E+06  0.369910E+02  0.520601E+02
  0.899607E+05 -0.122217E+02  0.208266E+02  0.476745E+02  0.300572E+06 -0.123236E+02
 -0.330485E+01 -0.148602E+02  0.242438E+01  0.518520E+02 -0.112360E+02  0.203495E+01
 5.5245
  0.198969E+05 -0.461846E+01 -0.545711E+01  0.199231E+02  0.628010E+05 -0.313941E+01
 -0.283018E+01  0.208011E+05  0.110268E+02 -0.676933E+05 -0.135138E+02 -0.139369E+02
 -0.296025E+02  0.373045E+01  0.834038E+04 -0.726255E+02 -0.859920E+02  0.428454E+00
  0.812560E+01 -0.680250E+05 -0.847939E+02  0.221471E+06  0.406184E+02  0.466912E+02
  0.628750E+05 -0.114152E+02 -0.228488E+02  0.532963E+02  0.198546E+06 -0.100078E+02
 -0.318407E+01 -0.142407E+02 -0.373939E+01  0.476946E+02 -0.100207E+02  0.217079E+01
 6.2138
  0.142811E+04  0.124809E+02  0.168744E+03 -0.190865E+03 -0.178320E+05 -0.830102E+01
 -0.324551E+02 -0.218605E+04 -0.688613E+03  0.280552E+05  0.565967E+01  0.668922E+00
 -0.192291E+00 -0.164468E+02  0.434017E+04  0.563578E+02  0.992823E+01 -0.937803E-01
  0.105285E+03  0.711077E+04  0.211965E+04 -0.909947E+05  0.179088E+02 -0.409094E+01
  0.447203E+04  0.243100E+02  0.525717E+03 -0.444083E+03 -0.550230E+05 -0.257449E+02
 -0.226704E+00  0.589780E+00 -0.281825E+01 -0.155780E+02  0.310465E+01  0.257580E+01
 6.9031
  0.115656E+05 -0.723678E+01 -0.136818E+01  0.220680E+02  0.339904E+05 -0.157296E+01
 -0.452740E+01  0.125604E+05 -0.703525E+01 -0.391368E+05 -0.140485E+02 -0.130691E+02
  0.341672E+02 -0.124093E+03 -0.618119E+03  0.473398E+03  0.712510E+02 -0.400946E+01
  0.183109E+02 -0.383148E+05  0.394291E+02  0.119428E+06  0.564249E+02  0.407246E+02
  0.335343E+05 -0.241894E+02 -0.110381E+02  0.742477E+02  0.986096E+05 -0.416925E+01
