
      0    752   1440      1
    1 -0.4819100E+01 -0.1262340E+01 -0.1689863E+00 -0.9620981E+00 -0.2356450E+00 -0.1372535E+00  0.3233305E-01
    1 -0.4659184E+01 -0.1731643E+01 -0.2299727E+00 -0.9257604E+00 -0.3267266E+00 -0.1903082E+00  0.4438487E-01
    1 -0.4446746E+01 -0.2189780E+01 -0.2893797E+00 -0.8777955E+00 -0.4139342E+00 -0.2411090E+00  0.5612273E-01
    1 -0.4185934E+01 -0.2624690E+01 -0.3456440E+00 -0.8198500E+00 -0.4947707E+00 -0.2881805E+00  0.6673073E-01
    1 -0.3877913E+01 -0.3032807E+01 -0.3984317E+00 -0.7533448E+00 -0.5682532E+00 -0.3309985E+00  0.7790781E-01
    1 -0.3525367E+01 -0.3409616E+01 -0.4470754E+00 -0.6793152E+00 -0.6341212E+00 -0.3693523E+00  0.8821293E-01
    1 -0.3133777E+01 -0.3748616E+01 -0.4907397E+00 -0.5994873E+00 -0.6916080E+00 -0.4028566E+00  0.9725081E-01
    1 -0.2709930E+01 -0.4044553E+01 -0.5287550E+00 -0.5155430E+00 -0.7404151E+00 -0.4312780E+00  0.1046536E+00
    1 -0.2261497E+01 -0.4293666E+01 -0.5606501E+00 -0.4290358E+00 -0.7805268E+00 -0.4546497E+00  0.1101660E+00
    1 -0.1796600E+01 -0.4493860E+01 -0.5861683E+00 -0.3413798E+00 -0.8121861E+00 -0.4730895E+00  0.1136340E+00
    1 -0.1323370E+01 -0.4644687E+01 -0.6052697E+00 -0.2537822E+00 -0.8358169E+00 -0.4868313E+00  0.1150371E+00
    1 -0.8346120E+00 -0.4749187E+01 -0.6183943E+00 -0.1652363E+00 -0.8522288E+00 -0.4963900E+00  0.1199245E+00
    1 -0.3433226E+00 -0.4806090E+01 -0.6252866E+00 -0.7633200E-01 -0.8615810E+00 -0.5018482E+00  0.1180682E+00
    1  0.1075743E+00 -0.4737023E+01 -0.7650051E+00  0.6392064E-02 -0.8640848E+00 -0.5033056E+00  0.1038544E+00
    1  0.5790090E+00 -0.4704727E+01 -0.7602556E+00  0.8934492E-01 -0.8606440E+00 -0.5013076E+00  0.1174686E+00
    1  0.1067501E+01 -0.4626873E+01 -0.7481790E+00  0.1777661E+00 -0.8503389E+00 -0.4953009E+00  0.1155459E+00
    1  0.1555257E+01 -0.4500227E+01 -0.7282600E+00  0.2669436E+00 -0.8327441E+00 -0.4850550E+00  0.1145450E+00
    1  0.2038443E+01 -0.4322670E+01 -0.7001350E+00  0.3570754E+00 -0.8071370E+00 -0.4701352E+00  0.1113207E+00
    1  0.2501523E+01 -0.4097977E+01 -0.6643304E+00  0.4460407E+00 -0.7733816E+00 -0.4504761E+00  0.1036057E+00
    1  0.2938620E+01 -0.3827860E+01 -0.6211963E+00  0.5323584E+00 -0.7314751E+00 -0.4260736E+00  0.9600815E-01
    1  0.3346233E+01 -0.3513807E+01 -0.5709403E+00  0.6156151E+00 -0.6809509E+00 -0.3966408E+00  0.8718409E-01
    1  0.3717840E+01 -0.3159980E+01 -0.5142087E+00  0.6944470E+00 -0.6217602E+00 -0.3621567E+00  0.7699122E-01
    1  0.4047310E+01 -0.2772250E+01 -0.4519343E+00  0.7671081E+00 -0.5543327E+00 -0.3228937E+00  0.6583506E-01
    1  0.4329953E+01 -0.2357523E+01 -0.3852234E+00  0.8319532E+00 -0.4794442E+00 -0.2792616E+00  0.5414227E-01
    1  0.4562737E+01 -0.1923347E+01 -0.3152893E+00  0.8874593E+00 -0.3982541E+00 -0.2319690E+00  0.4232754E-01
    1  0.4744360E+01 -0.1477480E+01 -0.2433847E+00  0.9324004E+00 -0.3123150E+00 -0.1819037E+00  0.3074972E-01
    1  0.4875183E+01 -0.1027488E+01 -0.1707340E+00  0.9660050E+00 -0.2233904E+00 -0.1301192E+00  0.1970262E-01
    1  0.4958700E+01 -0.5626350E+00 -0.9589287E-01  0.9884858E+00 -0.1307493E+00 -0.7616115E-01  0.9351176E-02
    1  0.4987640E+01 -0.2743443E+00 -0.3994987E-01  0.9988470E+00 -0.4148206E-01 -0.2416322E-01  0.8003092E-02
    1 -0.4983160E+01 -0.2998360E+00 -0.7298263E-01 -0.9979982E+00 -0.4531271E-01 -0.4411858E-01  0.1040834E-01
    1 -0.4926167E+01 -0.7447956E+00 -0.1735906E+00 -0.9824874E+00 -0.1335024E+00 -0.1299833E+00  0.2001056E-01
    1 -0.4819100E+01 -0.1186985E+01 -0.2738033E+00 -0.9524181E+00 -0.2183790E+00 -0.2126269E+00  0.3118162E-01
    1 -0.4659184E+01 -0.1628827E+01 -0.3738566E+00 -0.9081009E+00 -0.3000348E+00 -0.2921161E+00  0.4319741E-01
    1 -0.4446746E+01 -0.2060190E+01 -0.4714080E+00 -0.8513738E+00 -0.3758472E+00 -0.3659256E+00  0.5524147E-01
    1 -0.4185934E+01 -0.2469723E+01 -0.5638900E+00 -0.7852550E+00 -0.4436316E+00 -0.4319324E+00  0.6651435E-01
    1 -0.3877913E+01 -0.2854030E+01 -0.6506640E+00 -0.7122210E+00 -0.5029450E+00 -0.4896810E+00  0.7866992E-01
    1 -0.3525367E+01 -0.3208883E+01 -0.7306927E+00 -0.6340387E+00 -0.5540615E+00 -0.5394542E+00  0.9023067E-01
    1 -0.3133777E+01 -0.3528160E+01 -0.8025964E+00 -0.5528067E+00 -0.5970542E+00 -0.5813183E+00  0.1006795E+00
    1 -0.2709930E+01 -0.3806906E+01 -0.8652710E+00 -0.4702964E+00 -0.6323027E+00 -0.6156416E+00  0.1095243E+00
    1 -0.2261497E+01 -0.4041586E+01 -0.9179299E+00 -0.3877732E+00 -0.6604325E+00 -0.6430091E+00  0.1163634E+00
    1 -0.1796600E+01 -0.4230213E+01 -0.9601397E+00 -0.3062409E+00 -0.6820740E+00 -0.6640720E+00  0.1209319E+00
    1 -0.1323370E+01 -0.4372363E+01 -0.9918246E+00 -0.2263717E+00 -0.6978939E+00 -0.6794851E+00  0.1231328E+00
    1 -0.8346120E+00 -0.4470886E+01 -0.1013673E+01 -0.1467852E+00 -0.7087291E+00 -0.6900415E+00  0.1288831E+00
    1 -0.3433226E+00 -0.4524610E+01 -0.1025328E+01 -0.6764361E-01 -0.7148519E+00 -0.6959965E+00  0.1271813E+00
    1  0.1075743E+00 -0.4415103E+01 -0.1151309E+01  0.5673337E-02 -0.7164747E+00 -0.6975900E+00  0.1119404E+00
    1  0.5790090E+00 -0.4384861E+01 -0.1143902E+01  0.7919240E-01 -0.7142429E+00 -0.6954032E+00  0.1265069E+00
    1  0.1067501E+01 -0.4312150E+01 -0.1125451E+01  0.1579951E+00 -0.7074904E+00 -0.6888359E+00  0.1241180E+00
    1  0.1555257E+01 -0.4193950E+01 -0.1095175E+01  0.2382698E+00 -0.6958572E+00 -0.6775030E+00  0.1225129E+00
    1  0.2038443E+01 -0.4028297E+01 -0.1052542E+01  0.3207040E+00 -0.6786495E+00 -0.6607448E+00  0.1183288E+00
    1  0.2501523E+01 -0.3818730E+01 -0.9983870E+00  0.4038195E+00 -0.6554782E+00 -0.6381835E+00  0.1092520E+00
    1  0.2938620E+01 -0.3566823E+01 -0.9331993E+00  0.4866151E+00 -0.6259457E+00 -0.6094241E+00  0.1002735E+00
    1  0.3346233E+01 -0.3273973E+01 -0.8573064E+00  0.5690025E+00 -0.5891927E+00 -0.5736619E+00  0.9005406E-01
    1  0.3717840E+01 -0.2944070E+01 -0.7716964E+00  0.6497730E+00 -0.5446248E+00 -0.5302631E+00  0.7855488E-01
    1  0.4047310E+01 -0.2582587E+01 -0.6777844E+00  0.7271096E+00 -0.4918878E+00 -0.4789134E+00  0.6630844E-01
    1  0.4329953E+01 -0.2195967E+01 -0.5772380E+00  0.7988609E+00 -0.4309816E+00 -0.4196143E+00  0.5382997E-01
    1  0.4562737E+01 -0.1791240E+01 -0.4718870E+00  0.8626482E+00 -0.3624010E+00 -0.3528508E+00  0.4157180E-01
    1  0.4744360E+01 -0.1375643E+01 -0.3636163E+00  0.9161062E+00 -0.2872626E+00 -0.2796954E+00  0.2987865E-01
    1  0.4875183E+01 -0.9562249E+00 -0.2542677E+00  0.9572572E+00 -0.2072349E+00 -0.2017731E+00  0.1898172E-01
    1  0.4958700E+01 -0.5228940E+00 -0.1415058E+00  0.9853921E+00 -0.1220203E+00 -0.1188002E+00  0.8955444E-02
    1  0.4987640E+01 -0.2570030E+00 -0.6255677E-01  0.9985310E+00 -0.3882176E-01 -0.3779724E-01  0.7642876E-02
    1 -0.4983160E+01 -0.2743580E+00 -0.9506800E-01 -0.9974983E+00 -0.4136115E-01 -0.5732824E-01  0.8829138E-02
    1 -0.4926167E+01 -0.6826430E+00 -0.2294090E+00 -0.9782398E+00 -0.1213941E+00 -0.1682567E+00  0.1704016E-01
    1 -0.4819100E+01 -0.1088353E+01 -0.3631157E+00 -0.9415196E+00 -0.1971551E+00 -0.2732597E+00  0.2674384E-01
    1 -0.4659184E+01 -0.1493753E+01 -0.4966470E+00 -0.8887756E+00 -0.2681688E+00 -0.3717034E+00  0.3742315E-01
    1 -0.4446746E+01 -0.1889563E+01 -0.6268987E+00 -0.8234443E+00 -0.3319773E+00 -0.4601419E+00  0.4842689E-01
    1 -0.4185934E+01 -0.2265360E+01 -0.7504427E+00 -0.7500387E+00 -0.3869809E+00 -0.5363655E+00  0.5904291E-01
    1 -0.3877913E+01 -0.2618006E+01 -0.8663657E+00 -0.6719287E+00 -0.4333277E+00 -0.6006154E+00  0.7070170E-01
    1 -0.3525366E+01 -0.2943643E+01 -0.9733230E+00 -0.5912701E+00 -0.4718688E+00 -0.6540179E+00  0.8203749E-01
    1 -0.3133777E+01 -0.3236647E+01 -0.1069466E+01 -0.5101834E+00 -0.5032268E+00 -0.6974782E+00  0.9249505E-01
    1 -0.2709930E+01 -0.3492470E+01 -0.1153317E+01 -0.4301798E+00 -0.5282013E+00 -0.7320851E+00  0.1015223E+00
    1 -0.2261497E+01 -0.3707864E+01 -0.1223817E+01 -0.3520941E+00 -0.5476146E+00 -0.7590442E+00  0.1086622E+00
    1 -0.1796600E+01 -0.3881014E+01 -0.1280383E+01 -0.2764476E+00 -0.5622905E+00 -0.7793627E+00  0.1135873E+00
    1 -0.1323370E+01 -0.4011513E+01 -0.1322900E+01 -0.2034580E+00 -0.5728435E+00 -0.7940121E+00  0.1161518E+00
    1 -0.8346120E+00 -0.4101977E+01 -0.1352273E+01 -0.1315322E+00 -0.5800090E+00 -0.8039209E+00  0.1219412E+00
    1 -0.3433226E+00 -0.4151343E+01 -0.1368063E+01 -0.6051675E-01 -0.5840203E+00 -0.8094801E+00  0.1205394E+00
    1  0.1075743E+00 -0.4028643E+01 -0.1466977E+01  0.5074029E-02 -0.5850854E+00 -0.8109558E+00  0.1061419E+00
    1  0.5790090E+00 -0.4000980E+01 -0.1457350E+01  0.7084490E-01 -0.5836306E+00 -0.8089230E+00  0.1198764E+00
    1  0.1067501E+01 -0.3934560E+01 -0.1433637E+01  0.1416355E+00 -0.5792011E+00 -0.8027860E+00  0.1173946E+00
    1  0.1555257E+01 -0.3826623E+01 -0.1394843E+01  0.2142827E+00 -0.5715040E+00 -0.7921277E+00  0.1155029E+00
    1  0.2038443E+01 -0.3675387E+01 -0.1340293E+01  0.2897786E+00 -0.5599811E+00 -0.7761762E+00  0.1110375E+00
    1  0.2501523E+01 -0.3484090E+01 -0.1271093E+01  0.3671299E+00 -0.5442351E+00 -0.7543366E+00  0.1018867E+00
    1  0.2938620E+01 -0.3254160E+01 -0.1187833E+01  0.4458317E+00 -0.5237188E+00 -0.7259151E+00  0.9279492E-01
    1  0.3346233E+01 -0.2986873E+01 -0.1090940E+01  0.5261478E+00 -0.4975568E+00 -0.6896418E+00  0.8257154E-01
    1  0.3717840E+01 -0.2685786E+01 -0.9816945E+00  0.6072742E+00 -0.4648631E+00 -0.6442984E+00  0.7126492E-01
    1  0.4047310E+01 -0.2355893E+01 -0.8618950E+00  0.6876271E+00 -0.4248196E+00 -0.5888101E+00  0.5944976E-01
    1  0.4329953E+01 -0.2003073E+01 -0.7336709E+00  0.7649253E+00 -0.3768697E+00 -0.5223586E+00  0.4766642E-01
    1  0.4562737E+01 -0.1633743E+01 -0.5993593E+00  0.8362496E+00 -0.3208352E+00 -0.4446926E+00  0.3636014E-01
    1  0.4744360E+01 -0.1254510E+01 -0.4613616E+00  0.8981894E+00 -0.2572155E+00 -0.3565054E+00  0.2583819E-01
    1  0.4875183E+01 -0.8718014E+00 -0.3220234E+00  0.9473755E+00 -0.1873043E+00 -0.2596086E+00  0.1626190E-01
    1  0.4958700E+01 -0.4763653E+00 -0.1782500E+00  0.9818291E+00 -0.1110303E+00 -0.1538959E+00  0.7620391E-02
    1  0.4987640E+01 -0.2351650E+00 -0.8148700E-01  0.9981638E+00 -0.3544046E-01 -0.4912300E-01  0.6482342E-02
    1 -0.4983160E+01 -0.2463110E+00 -0.1127293E+00 -0.9970027E+00 -0.3708873E-01 -0.6789846E-01  0.8196661E-02
    1 -0.4926167E+01 -0.6142054E+00 -0.2737310E+00 -0.9740770E+00 -0.1084464E+00 -0.1985278E+00  0.1587930E-01
    1 -0.4819100E+01 -0.9797387E+00 -0.4339184E+00 -0.9310591E+00 -0.1749103E+00 -0.3202115E+00  0.2509481E-01
    1 -0.4659184E+01 -0.1345007E+01 -0.5939143E+00 -0.8707613E+00 -0.2357165E+00 -0.4315235E+00  0.3544279E-01
    1 -0.4446746E+01 -0.1701657E+01 -0.7500107E+00 -0.7982752E+00 -0.2887338E+00 -0.5285730E+00  0.4635200E-01
    1 -0.4185934E+01 -0.2040297E+01 -0.8980983E+00 -0.7193796E+00 -0.3329798E+00 -0.6096043E+00  0.5712162E-01
    1 -0.3877913E+01 -0.2358080E+01 -0.1037057E+01 -0.6380138E+00 -0.3691502E+00 -0.6757710E+00  0.6909278E-01
    1 -0.3525367E+01 -0.2651537E+01 -0.1165287E+01 -0.5563654E+00 -0.3983364E+00 -0.7292363E+00  0.8090093E-01
    1 -0.3133777E+01 -0.2915606E+01 -0.1280577E+01 -0.4763262E+00 -0.4215062E+00 -0.7716514E+00  0.9192736E-01
    1 -0.2709930E+01 -0.3146183E+01 -0.1381150E+01 -0.3990385E+00 -0.4395590E+00 -0.8047087E+00  0.1015567E+00
    1 -0.2261497E+01 -0.3340340E+01 -0.1465733E+01 -0.3248945E+00 -0.4533904E+00 -0.8299884E+00  0.1092607E+00
    1 -0.1796600E+01 -0.3496430E+01 -0.1533627E+01 -0.2540952E+00 -0.4636506E+00 -0.8488013E+00  0.1146765E+00
    1 -0.1323370E+01 -0.3614103E+01 -0.1584687E+01 -0.1864416E+00 -0.4709877E+00 -0.8622122E+00  0.1176104E+00
    1 -0.8346120E+00 -0.3695693E+01 -0.1619987E+01 -0.1203090E+00 -0.4759099E+00 -0.8712264E+00  0.1237211E+00
    1 -0.3433226E+00 -0.3740263E+01 -0.1639027E+01 -0.5528587E-01 -0.4786599E+00 -0.8762580E+00  0.1224340E+00
    1  0.1075743E+00 -0.3603390E+01 -0.1722563E+01  0.4621219E-02 -0.4793994E+00 -0.8775846E+00  0.1078445E+00
    1  0.5790090E+00 -0.3578563E+01 -0.1711157E+01  0.6475192E-01 -0.4783741E+00 -0.8757656E+00  0.1217497E+00
    1  0.1067501E+01 -0.3519060E+01 -0.1683203E+01  0.1295589E+00 -0.4753449E+00 -0.8702078E+00  0.1190802E+00
    1  0.1555257E+01 -0.3422423E+01 -0.1637533E+01  0.1964475E+00 -0.4700405E+00 -0.8605059E+00  0.1169059E+00
    1  0.2038443E+01 -0.3287053E+01 -0.1573360E+01  0.2664986E+00 -0.4620561E+00 -0.8458620E+00  0.1120289E+00
    1  0.2501523E+01 -0.3115860E+01 -0.1492003E+01  0.3391055E+00 -0.4509797E+00 -0.8256058E+00  0.1023569E+00
    1  0.2938620E+01 -0.2910113E+01 -0.1394130E+01  0.4140421E+00 -0.4363726E+00 -0.7988418E+00  0.9271598E-01
    1  0.3346233E+01 -0.2670960E+01 -0.1280260E+01  0.4919419E+00 -0.4173840E+00 -0.7640575E+00  0.8194708E-01
    1  0.3717840E+01 -0.2401580E+01 -0.1151893E+01  0.5723985E+00 -0.3930788E+00 -0.7196172E+00  0.7015865E-01
    1  0.4047310E+01 -0.2106447E+01 -0.1011144E+01  0.6541670E+00 -0.3625825E+00 -0.6637766E+00  0.5798541E-01
    1  0.4329953E+01 -0.1790823E+01 -0.8605229E+00  0.7351791E+00 -0.3249639E+00 -0.5949034E+00  0.4601881E-01
    1  0.4562737E+01 -0.1460447E+01 -0.7027710E+00  0.8123019E+00 -0.2795949E+00 -0.5118517E+00  0.3473374E-01
    1  0.4744360E+01 -0.1121226E+01 -0.5407093E+00  0.8814004E+00 -0.2264448E+00 -0.4145553E+00  0.2443257E-01
    1  0.4875183E+01 -0.7789117E+00 -0.3770904E+00  0.9378605E+00 -0.1663533E+00 -0.3045392E+00  0.1524254E-01
    1  0.4958700E+01 -0.4251764E+00 -0.2082180E+00  0.9783302E+00 -0.9925652E-01 -0.1817089E+00  0.7096554E-02
    1  0.4987640E+01 -0.2111244E+00 -0.9662533E-01  0.9977995E+00 -0.3178408E-01 -0.5818709E-01  0.6017409E-02
    1 -0.4983160E+01 -0.2161107E+00 -0.1273343E+00 -0.9965304E+00 -0.3250864E-01 -0.7661794E-01  0.7671170E-02
    1 -0.4926167E+01 -0.5402097E+00 -0.3104360E+00 -0.9701536E+00 -0.9471478E-01 -0.2232288E+00  0.1491402E-01
    1 -0.4819100E+01 -0.8621886E+00 -0.4925730E+00 -0.9213969E+00 -0.1517931E+00 -0.3577522E+00  0.2372055E-01
    1 -0.4659184E+01 -0.1183947E+01 -0.6745054E+00 -0.8545545E+00 -0.2028548E+00 -0.4781073E+00  0.3378371E-01
    1 -0.4446746E+01 -0.1498140E+01 -0.8520257E+00 -0.7762889E+00 -0.2462217E+00 -0.5803020E+00  0.4458782E-01
    1 -0.4185934E+01 -0.1796487E+01 -0.1020461E+01 -0.6933812E+00 -0.2814657E+00 -0.6633246E+00  0.5543675E-01
    1 -0.3877913E+01 -0.2076457E+01 -0.1178513E+01 -0.6100234E+00 -0.3094934E+00 -0.7294418E+00  0.6759875E-01
    1 -0.3525367E+01 -0.2335017E+01 -0.1324380E+01 -0.5282256E+00 -0.3316541E+00 -0.7816542E+00  0.7970476E-01
    1 -0.3133777E+01 -0.2567697E+01 -0.1455543E+01 -0.4496003E+00 -0.3488961E+00 -0.8222718E+00  0.9110457E-01
    1 -0.2709929E+01 -0.2770883E+01 -0.1569980E+01 -0.3748633E+00 -0.3621145E+00 -0.8534346E+00  0.1011261E+00
    1 -0.2261497E+01 -0.2941997E+01 -0.1666243E+01 -0.3040853E+00 -0.3720997E+00 -0.8769686E+00  0.1092098E+00
    1 -0.1796600E+01 -0.3079583E+01 -0.1743527E+01 -0.2371248E+00 -0.3794457E+00 -0.8943114E+00  0.1149407E+00
    1 -0.1323370E+01 -0.3183323E+01 -0.1801673E+01 -0.1736484E+00 -0.3846532E+00 -0.9065804E+00  0.1181250E+00
    1 -0.8346120E+00 -0.3255273E+01 -0.1841890E+01 -0.1118909E+00 -0.3881267E+00 -0.9147885E+00  0.1244361E+00
    1 -0.3433226E+00 -0.3294620E+01 -0.1863627E+01 -0.5137879E-01 -0.3900698E+00 -0.9193507E+00  0.1232420E+00
    1  0.1075743E+00 -0.3148510E+01 -0.1933390E+01  0.4286774E-02 -0.3905874E+00 -0.9205558E+00  0.1085771E+00
    1  0.5790090E+00 -0.3126737E+01 -0.1920510E+01  0.6017302E-01 -0.3898912E+00 -0.9188929E+00  0.1225419E+00
    1  0.1067501E+01 -0.3074657E+01 -0.1889057E+01  0.1205295E+00 -0.3877362E+00 -0.9138563E+00  0.1197488E+00
    1  0.1555257E+01 -0.2990127E+01 -0.1837710E+01  0.1829999E+00 -0.3840002E+00 -0.9050165E+00  0.1173933E+00
    1  0.2038443E+01 -0.2871747E+01 -0.1765600E+01  0.2488270E+00 -0.3783042E+00 -0.8916115E+00  0.1122413E+00
    1  0.2501523E+01 -0.2722080E+01 -0.1674207E+01  0.3175752E+00 -0.3703745E+00 -0.8729082E+00  0.1022378E+00
    1  0.2938620E+01 -0.2542223E+01 -0.1564277E+01  0.3892929E+00 -0.3597726E+00 -0.8479474E+00  0.9224360E-01
    1  0.3346233E+01 -0.2333177E+01 -0.1436397E+01  0.4648282E+00 -0.3458170E+00 -0.8150739E+00  0.8112786E-01
    1  0.3717840E+01 -0.2097727E+01 -0.1292253E+01  0.5441507E+00 -0.3277058E+00 -0.7723399E+00  0.6903279E-01
    1  0.4047310E+01 -0.1839793E+01 -0.1134223E+01  0.6264135E+00 -0.3044522E+00 -0.7175757E+00  0.5664521E-01
    1  0.4329953E+01 -0.1563967E+01 -0.9651253E+00  0.7098007E+00 -0.2751330E+00 -0.6484481E+00  0.4458675E-01
    1  0.4562737E+01 -0.1275263E+01 -0.7880387E+00  0.7912681E+00 -0.2388381E+00 -0.5628954E+00  0.3335411E-01
    1  0.4744360E+01 -0.9788470E+00 -0.6061264E+00  0.8662302E+00 -0.1951577E+00 -0.4599550E+00  0.2325529E-01
    1  0.4875183E+01 -0.6797410E+00 -0.4224787E+00  0.9290436E+00 -0.1445053E+00 -0.3405821E+00  0.1439373E-01
    1  0.4958700E+01 -0.3706193E+00 -0.2329017E+00  0.9750264E+00 -0.8674904E-01 -0.2044460E+00  0.6660833E-02
    1  0.4987640E+01 -0.1852380E+00 -0.1091443E+00  0.9974526E+00 -0.2786317E-01 -0.6566656E-01  0.5630869E-02
    1 -0.4983160E+01 -0.1848230E+00 -0.1391543E+00 -0.9961078E+00 -0.2777696E-01 -0.8365254E-01  0.7145499E-02
    1 -0.4926167E+01 -0.4632553E+00 -0.3402297E+00 -0.9666775E+00 -0.8067347E-01 -0.2429537E+00  0.1393605E-01
    1 -0.4819100E+01 -0.7398286E+00 -0.5402153E+00 -0.9129873E+00 -0.1285683E+00 -0.3872008E+00  0.2228896E-01
    1 -0.4659184E+01 -0.1016225E+01 -0.7399870E+00 -0.8407742E+00 -0.1706105E+00 -0.5138003E+00  0.3196951E-01
    1 -0.4446746E+01 -0.1286143E+01 -0.9349322E+00 -0.7580565E+00 -0.2055317E+00 -0.6189564E+00  0.4251409E-01
    1 -0.4185934E+01 -0.1542473E+01 -0.1119916E+01 -0.6723197E+00 -0.2332654E+00 -0.7025479E+00  0.5323265E-01
    1 -0.3877913E+01 -0.1783013E+01 -0.1293500E+01 -0.5878183E+00 -0.2549409E+00 -0.7677726E+00  0.6531427E-01
    1 -0.3525367E+01 -0.2005173E+01 -0.1453710E+01 -0.5063366E+00 -0.2717491E+00 -0.8183983E+00  0.7742185E-01
    1 -0.3133777E+01 -0.2205117E+01 -0.1597787E+01 -0.4291148E+00 -0.2846372E+00 -0.8572294E+00  0.8887362E-01
    1 -0.2709930E+01 -0.2379727E+01 -0.1723503E+01 -0.3565506E+00 -0.2944051E+00 -0.8866776E+00  0.9898834E-01
